entrez_mouse	ensembl_gene_id	gene_symbol	entrez_human	entrez_rat	Unirprot_Human	Uniprot_Rat	Uniprot_mouse	gene_name	synonym	DbTF	pubmed_id	evidence.type	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi.et.al	TcoF.DB	TFCat	TFClass_human	TFclass_mouse	Vaquerizas.et.al	pubmed_id.1	taxon	pubmed_id.2	taxon.1	pubmed_id.3	taxon.2	pubmed_id.4	taxon.3	pubmed_id.5	taxon.4	pubmed_id.6	taxon.5	GOC981.select_EC
12020	ENSMUSG00000049691	NKX3-2	579	0	P78367	0	P97503	NK3 homeobox 2	BAPX1|NKX3.2|NKX3B|SMMD	yes	15703179	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15703179	10090	0	0	0	0	0	0	0	0	0	0	981
15378	ENSMUSG00000017950	HNF4A	3172	25735	B9VVT8,F1D8S2,F1D8T0,F1D8T1,P41235	A2ICG7,B9VVT2,B9VVT3,G3V750,P22449	P49698	hepatocyte nuclear factor 4, alpha	HNF4|HNF4A7|HNF4A8|HNF4A9|HNF4ALPHA|MODY|MODY1|NR2A1|NR2A21|TCF|TCF14	yes	15581617	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15581617	10090	0	0	0	0	0	0	0	0	0	0	981
20665	ENSMUSG00000033006	SOX10	6663	29361	P56693	O55170	Q04888	SRY (sex determining region Y)-box 10	DOM|PCWH|WS2E|WS4|WS4C	yes	15523643	Experimental	AnimalTFDB	0	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15523643	10090	0	0	0	0	0	0	0	0	0	0	981
13496	ENSMUSG00000019564	ARID3A	1820	314616	Q99856	B5DEX9	Q62431	AT rich interactive domain 3A (BRIGHT-like)	BRIGHT|DRIL1|DRIL3|E2FBP1	yes	15456761	Experimental	AnimalTFDB	0	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15456761	10090	0	0	0	0	0	0	0	0	0	0	981
20683	ENSMUSG00000001280	SP1	6667	24790	P08047	Q01714	G3X8Q0,O89090	Sp1 transcription factor	0	yes	15282343	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15282343	10090	0	0	0	0	0	0	0	0	0	0	981
22282	ENSMUSG00000058239	USF2	7392	81817	Q15853	Q63665	Q64705	upstream transcription factor 2, c-fos interacting	FIP|BHLHB12	yes	15242350	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15242350	9606	0	0	0	0	0	0	0	0	0	0	981
19712	ENSMUSG00000029249	REST	5978	83618	Q13127	O54963	Q8VIG1	RE1-silencing transcription factor	NRSF|XBR	yes	15240883	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15240883	9606;10116	0	0	0	0	0	0	0	0	0	0	981
20671	ENSMUSG00000025902	SOX17	64321	312936	Q9H6I2	G3V923	Q61473	SRY (sex determining region Y)-box 17	VUR3	yes	15220343	Experimental	AnimalTFDB	0	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15220343	10090	0	0	0	0	0	0	0	0	0	0	981
13018	ENSMUSG00000005698	CTCF	10664	83726	P49711	Q9R1D1	Q61164	CCCTC-binding factor (zinc finger protein)	0	yes	15143173	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	15143173	10090	0	0	0	0	0	0	0	0	0	0	981
11921	ENSMUSG00000073043	ATOH1	474	500156	Q92858	D3ZQL9	P48985	atonal homolog 1 (Drosophila)	ATH1|HATH1|MATH-1|BHLHA14	yes	14757642	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	14757642	10090	0	0	0	0	0	0	0	0	0	0	981
102423	ENSMUSG00000032119	HINFP	25988	300665	Q9BQA5	0	Q8K1K9	histone H4 transcription factor	HINF-P|MIZF|ZNF743	yes	14752047	Experimental	AnimalTFDB	DBD	GOC	JASPAR	0	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	14752047	9606	0	0	0	0	0	0	0	0	0	0	981
18609	ENSMUSG00000029644	PDX1	3651	29535	P52945	P52947	P52946	pancreatic and duodenal homeobox 1	GSF|IDX-1|IPF1|IUF1|MODY4|PDX-1|STF-1	yes	14704343	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	14704343	9606;10090;10116	0	0	0	0	0	0	0	0	0	0	981
21423	ENSMUSG00000020167	TCF3	6929	171046	P15923	F1LRL7,P21677,Q68G29	E9PVV1,E9PVV2,E9PWE2,E9PWE4,P15806	transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)	E2A|E47|ITF1|TCF-3|VDIR|BHLHB21	yes	14627819	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	14627819	9606	0	0	0	0	0	0	0	0	0	0	981
15229	ENSMUSG00000078302	FOXD1	2297	171299	Q16676	D3ZP43	Q61345	forkhead box D1	FKHL8|FREAC4	yes	13678594	Experimental	AnimalTFDB	0	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	13678594	10090	0	0	0	0	0	0	0	0	0	0	981
20846	ENSMUSG00000026104	STAT1	6772	25124	P42224	F1M9D6,Q6P6Q7,Q9QXK0	Q8C3V4,Q8C497,Q8C8M3,Q8CFQ1,Q99K94	signal transducer and activator of transcription 1, 91kDa	CANDF7|ISGF-3|STAT91	yes	12859963	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12859963	10090	0	0	0	0	0	0	0	0	0	0	981
18508	ENSMUSG00000027168	PAX6	5080	25509	F1T0F8,P26367,Q66SS1	P63016	P63015,Q8VBX9	paired box 6	AN|AN2|D11S812E|MGDA|WAGR	yes	12756174	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12756174	10090	0	0	0	0	0	0	0	0	0	0	981
13654	ENSMUSG00000037868	EGR2	1959	114090	P11161	P51774	P08152,Q3U207	early growth response 2	AT591|CMT1D|CMT4E|KROX20	yes	12687019	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12687019	9606	0	0	0	0	0	0	0	0	0	0	981
13654	ENSMUSG00000116458	EGR2	1959	114090	P11161	P51774	P08152,Q3U207	early growth response 2	AT591|CMT1D|CMT4E|KROX20	yes	12687019	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12687019	9606	0	0	0	0	0	0	0	0	0	0	981
18999	ENSMUSG00000024406	POU5F1	5460	294562	D2IYK3,F2Z381,M1S623,Q01860	Q6MG27	P20263	POU class 5 homeobox 1	OCT3|OCT4|OTF-3|OTF3|OTF4|OCT-3|OCT-4	yes	12615074	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12615074	generic	0	0	0	0	0	0	0	0	0	0	981
18514	ENSMUSG00000052534	PBX1	5087	304947	A8K5V0,H0YLB0,P40424,Q53YC7	B1WC30,D3ZJI6	D9J2V6,P41778,Q71VB4	pre-B-cell leukemia homeobox 1	0	yes	12529389	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12529389	9606	0	0	0	0	0	0	0	0	0	0	981
16362	ENSMUSG00000018899	IRF1	3659	24508	P10914,Q6FHN8	P23570	P15314,Q3U5M1,Q5SX13	interferon regulatory factor 1	IRF-1|MAR	yes	12517966	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12517966	10090	0	0	0	0	0	0	0	0	0	0	981
26424	ENSMUSG00000026398	NR5A2	2494	60349	F1D8R9,O00482	Q9QWM1	P45448,Q1WLP7	nuclear receptor subfamily 5, group A, member 2	B1F|B1F2|CPF|FTF|FTZ-F1|FTZ-F1BETA|LRH-1|LRH1|HB1F-2	yes	12456679	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12456679	10090	0	0	0	0	0	0	0	0	0	0	981
20893	ENSMUSG00000030103	BHLHE40	8553	79431	O14503,Q6IB83	O35780	O35185,Q542A5	basic helix-loop-helix family, member e40	BHLHB2|DEC1|HLHB2|SHARP-2|STRA13|STRA14	yes	12297495	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12297495	10090	0	0	0	0	0	0	0	0	0	0	981
17863	ENSMUSG00000019982	MYB	4602	293405	P10242,Q14025,Q708E3,Q708E9	0	P06876,Q3UUX5	v-myb myeloblastosis viral oncogene homolog (avian)	CMYB|C-MYB|C-MYB_CDS|EFG	yes	12244173	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12244173	generic	0	0	0	0	0	0	0	0	0	0	981
17927	ENSMUSG00000009471	MYOD1	4654	337868	P15172	Q02346	P10085	myogenic differentiation 1	MYF3|MYOD|PUM|BHLHC1	yes	12242286	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12242286	10090	0	0	0	0	0	0	0	0	0	0	981
16477	ENSMUSG00000052837	JUNB	3726	24517	P17275,Q5U079	P24898	P09450,Q569U6	jun B proto-oncogene	AP-1	yes	12121977	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12121977	10090	0	0	0	0	0	0	0	0	0	0	981
104394	ENSMUSG00000014859	E2F4	1874	100360427	Q16254	D4A9V4	Q8R0K9	E2F transcription factor 4, p107/p130-binding	E2F-4	yes	12110166	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12110166	10090	0	0	0	0	0	0	0	0	0	0	981
12053	ENSMUSG00000022508	BCL6	604	303836	B5B0A5,P41182	B2GUV8	P41183,Q544F9	B-cell CLL/lymphoma 6	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	yes	12097386	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12097386	10090	0	0	0	0	0	0	0	0	0	0	981
22059	ENSMUSG00000059552	TP53	7157	24842	H2EHT1,K7PPA8,P04637,Q53GA5	P10361	P02340,Q3UGQ1,Q549C9,Q80ZA1	tumor protein p53	BCC7|LFS1|P53|TRP53	yes	12082536	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12082536	9606;10090	0	0	0	0	0	0	0	0	0	0	981
20787	ENSMUSG00000020538	SREBF1	6720	78968	P36956	P56720	Q9WTN3	sterol regulatory element binding transcription factor 1	SREBP-1C|SREBP1|BHLHD1	yes	11829742	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11829742	10090	0	0	0	0	0	0	0	0	0	0	981
15110	ENSMUSG00000037335	HAND1	9421	59112	O96004	P97832	Q5SQG1,Q64279	heart and neural crest derivatives expressed 1	HXT|THING1|BHLHA27|EHAND	yes	11802795	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11802795	9606	0	0	0	0	0	0	0	0	0	0	981
17260	ENSMUSG00000005583	MEF2C	4208	499497	D6R9J8,D8L7E9,Q06413	0	Q3V1B5,Q8CFN5	myocyte enhancer factor 2C	C5DELQ14.3|DEL5Q14.3	yes	11714687	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11714687	10090	0	0	0	0	0	0	0	0	0	0	981
21418	ENSMUSG00000021359	TFAP2A	7020	306862	P05549	G3V9A8	P34056,Q3UL09,Q8BPN4	transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	AP-2|AP-2ALPHA|AP2TF|BOFS|TFAP2	yes	11522791	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11522791	10090	0	0	0	0	0	0	0	0	0	0	981
19016	ENSMUSG00000000440	PPARG	5468	25664	D2KUA6,P37231	O88275	M1VPI1,P37238,Q4FJR2,Q6GU14	peroxisome proliferator-activated receptor gamma	CIMT1|GLM1|NR1C3|PPARG1|PPARG2|PPARGAMMA	yes	11139380	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11139380	9606	0	0	0	0	0	0	0	0	0	0	981
18095	ENSMUSG00000022061	NKX3-1	4824	305999	Q99801	Q497B7	P97436,Q3UVH8	NK3 homeobox 1	BAPX2|NKX3|NKX3.1|NKX3A	yes	10993896	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10993896	10090	0	0	0	0	0	0	0	0	0	0	981
15402	ENSMUSG00000038253	HOXA5	3202	79241	P20719	0	P09021	homeobox A5	HOX1|HOX1.3|HOX1C	yes	10879542	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10879542	10090	0	0	0	0	0	0	0	0	0	0	981
12013	ENSMUSG00000025612	BACH1	571	304127	O14867	D4ACD2	P97302,Q3URL4,Q3US24	BTB and CNC homology 1, basic leucine zipper transcription factor 1	BACH-1	yes	10620011	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10620011	generic	0	0	0	0	0	0	0	0	0	0	981
18506	ENSMUSG00000029706	PAX4	5078	83630	O43316	O88436	A2RRY5,B7ZNC8,P32115	paired box 4	KPD|MODY9	yes	10567553	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10567553	9606;10090	0	0	0	0	0	0	0	0	0	0	981
21420	ENSMUSG00000028640	TFAP2C	7022	362280	Q92754	Q4V8P9	Q3ULB3,Q61312	transcription factor AP-2 gamma (activating enhancer binding protein 2 gamma)	AP2-GAMMA|ERF1|TFAP2G|HAP-2G	yes	10497269	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10497269	9606	0	0	0	0	0	0	0	0	0	0	981
56458	ENSMUSG00000044167	FOXO1	2308	84482	Q12778	G3V7R4	Q9R1E0	forkhead box O1	FKH1|FKHR|FOXO1A	yes	10385407	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10385407	9606	0	0	0	0	0	0	0	0	0	0	981
22260	ENSMUSG00000060601	NR1H2	7376	58851	F1D8P7,P55055	Q62755	Q60644,Q8BP65	nuclear receptor subfamily 1, group H, member 2	LXR-B|LXRB|NER|NER-I|RIP15|UNR	yes	10187832	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10187832	9606	0	0	0	0	0	0	0	0	0	0	981
56484	ENSMUSG00000048756	FOXO3	2309	294515	O43524	D3ZBQ1	Q9WVH4	forkhead box O3	AF6Q21|FKHRL1|FKHRL1P2|FOXO2|FOXO3A	yes	10102273	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10102273	9606	0	0	0	0	0	0	0	0	0	0	981
17258	ENSMUSG00000030557	MEF2A	4205	309957	Q02078	Q2MJT0	Q60929	myocyte enhancer factor 2A	ADCAD1|RSRFC4|RSRFC9|MEF2	yes	10024301	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10024301	9606;10090;10116	0	0	0	0	0	0	0	0	0	0	981
22632	ENSMUSG00000021264	YY1	7528	24919	P25490	Q8CHJ4	Q00899	YY1 transcription factor	DELTA|INO80S|NF-E1|UCRBP|YIN-YANG-1	yes	9857059	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9857059	9606	0	0	0	0	0	0	0	0	0	0	981
20851	ENSMUSG00000020919	STAT5B	6777	25126	P51692	P52632	P42232	signal transducer and activator of transcription 5B	STAT5	yes	9852045	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9852045	10090	0	0	0	0	0	0	0	0	0	0	981
21410	ENSMUSG00000020679	HNF1B	6928	25640	E0YMJ6,P35680,Q6FHW6	P23899	P27889	HNF1 homeobox B	FJHN|HNF-1B|HNF1BETA|HNF2|HPC11|LF-B3|LFB3|MODY5|TCF-2|TCF2|VHNF1	yes	9774468	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9774468	9606	0	0	0	0	0	0	0	0	0	0	981
22278	ENSMUSG00000026641	USF1	7391	83586	P22415	O35410	Q3UQH7,Q61069,Q8R4E5	upstream transcription factor 1	FCHL|FCHL1|HYPLIP1|MLTF|MLTFI|UEF|BHLHB11	yes	9677331	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9677331	9606;10116	0	0	0	0	0	0	0	0	0	0	981
17127	ENSMUSG00000032402	SMAD3	4088	25631	P84022,Q9P0T0	P84025	Q8BUN5	SMAD family member 3	HSPC193|HST17436|JV15-2|LDS1C|LDS3|MADH3	yes	9660945	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9660945	9606	0	0	0	0	0	0	0	0	0	0	981
15499	ENSMUSG00000022556	HSF1	3297	79245	Q00613	F1MAF1	P38532	heat shock transcription factor 1	HSTF1	yes	9545528	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9545528	9606	0	0	0	0	0	0	0	0	0	0	981
20585	ENSMUSG00000002428	HLTF	6596	295568	Q05BZ6,Q14527	D3ZMQ9	Q6PCN7	helicase-like transcription factor	HIP116|HIP116A|HLTF1|RNF80|SMARCA3|SNF2L3|ZBU1	yes	9427542	Experimental	0	0	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	0	0	0	9427542	10090	0	0	0	0	0	0	0	0	0	0	981
26379	ENSMUSG00000024955	ESRRA	2101	293701	P11474,Q569H8	Q5QJV7	O08580	estrogen-related receptor alpha	ERR1|ERRA|ERRALPHA|ESRL1|NR3B1	yes	9271417	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9271417	10090	0	0	0	0	0	0	0	0	0	0	981
14233	ENSMUSG00000047861	FOXI1	2299	287185	E0XEN6,Q12951	D4A7G2	Q922I5	forkhead box I1	FKH10|FKHL10|FREAC-6|FREAC6|HFH-3|HFH3	yes	9153225	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9153225	9606;10090	0	0	0	0	0	0	0	0	0	0	981
16658	ENSMUSG00000074622	MAFB	9935	54264	Q9Y5Q3	P54842	P54841	v-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian)	KRML|MCTO	yes	9144291	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9144291	10090	0	0	0	0	0	0	0	0	0	0	981
22259	ENSMUSG00000002108	NR1H3	10062	58852	B4DXU5,F1D8N1,Q13133	Q5I035	Q91X41,Q9Z0Y9	nuclear receptor subfamily 1, group H, member 3	LXR-A|LXRA|RLD-1	yes	9013544	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9013544	9606;10090	0	0	0	0	0	0	0	0	0	0	981
16363	ENSMUSG00000031627	IRF2	3660	290749	P14316	Q0PXQ8	P23906,Q3U2Z2	interferon regulatory factor 2	IRF-2	yes	8798551	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8798551	9606	0	0	0	0	0	0	0	0	0	0	981
14581	ENSMUSG00000029275	GFI1	2672	24388	B3KVN4,Q99684	Q07120	H3BJM0,P70338	growth factor independent 1 transcription repressor	GFI-1|GFI1A|SCN2|ZNF163	yes	8754800	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8754800	10116	0	0	0	0	0	0	0	0	0	0	981
13198	ENSMUSG00000025408	DDIT3	1649	29467	P35638,Q53YD1	Q496Y7,Q62804	P35639,Q3V405	DNA-damage-inducible transcript 3	CEBPZ|CHOP|CHOP-10|CHOP10|GADD153	yes	8657121	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8657121	9606	0	0	0	0	0	0	0	0	0	0	981
14238	ENSMUSG00000038402	FOXF2	2295	0	Q12947	0	O54743	forkhead box F2	FKHL6|FREAC-2|FREAC2	yes	8626802	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8626802	9606	0	0	0	0	0	0	0	0	0	0	981
20848	ENSMUSG00000004040	STAT3	6774	25125	P40763	P52631	P42227,Q6GU23	signal transducer and activator of transcription 3 (acute-phase response factor)	APRF|HIES	yes	8530402	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8530402	10116	0	0	0	0	0	0	0	0	0	0	981
14463	ENSMUSG00000021944	GATA4	2626	54254	B3KUF4,P43694	P46152	E9PXW9,Q08369,Q3UYJ1	GATA binding protein 4	ASD2|VSD1	yes	8455608	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8455608	10090	0	0	0	0	0	0	0	0	0	0	981
20997	ENSMUSG00000062327	T	6862	292301	O15178	D4A4W8	P20293,Q78ZW9	T, brachyury homolog (mouse)	TFT	yes	8344258	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8344258	10090	0	0	0	0	0	0	0	0	0	0	981
14462	ENSMUSG00000015619	GATA3	2625	85471	P23771	Q99NH5	P23772,Q3U0R5	GATA binding protein 3	HDR|HDRS	yes	8332492	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8332492	9606	0	0	0	0	0	0	0	0	0	0	981
21349	ENSMUSG00000028717	TAL1	6886	313507	P17542,Q16509	0	P22091,Q3TZH7	T-cell acute lymphocytic leukemia 1	SCL|TCL5|BHLHA17|TAL-1	yes	8289805	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8289805	9606	0	0	0	0	0	0	0	0	0	0	981
17187	ENSMUSG00000059436	MAX	4149	60661	P61244,Q8TAX8	P52164	B2RS19,Q8C4Y1	MYC associated factor X	BHLHD4	yes	8265351	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8265351	9606	0	0	0	0	0	0	0	0	0	0	981
21406	ENSMUSG00000032228	TCF12	6938	25720	Q99081	P51514	Q3TE72,Q3UXQ3,Q3UZ69,Q3UZA4,Q61286,V9GX46	transcription factor 12	HEB|HTF4|HST17266|BHLHB20	yes	8163514	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8163514	10090	0	0	0	0	0	0	0	0	0	0	981
15221	ENSMUSG00000067261	FOXD3	27022	29203	Q9UJU5	0	A2BDY3,Q61060	forkhead box D3	AIS1|GENESIS|HFH2|VAMAS2	yes	8139574	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8139574	9606	0	0	0	0	0	0	0	0	0	0	981
15221	ENSMUSG00000116152	FOXD3	27022	29203	Q9UJU5	0	A2BDY3,Q61060	forkhead box D3	AIS1|GENESIS|HFH2|VAMAS2	yes	8139574	Experimental	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	8139574	9606	0	0	0	0	0	0	0	0	0	0	981
